identity/LineItemId,identity/TimeInterval,bill/InvoiceId,bill/InvoicingEntity,bill/BillingEntity,bill/BillType,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/CurrencyCode,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,lineItem/LineItemDescription,lineItem/TaxType,lineItem/LegalEntity,product/ProductName,product/PurchaseOption,product/accessType,product/alarmType,product/apiType,product/attachmentType,product/availability,product/availabilityZone,product/awsresource,product/backupEvaluations,product/backupservice,product/baseProductReferenceCode,product/brokerEngine,product/bundle,product/bundleDescription,product/bundleGroup,product/cacheEngine,product/cacheMemorySizeGb,product/cacheType,product/capacity,product/capacitystatus,product/category,product/ciType,product/classicnetworkingsupport,product/clientLocation,product/clockSpeed,product/component,product/computeFamily,product/computeType,product/connectionType,product/contentType,product/countsAgainstQuota,product/cputupe,product/cputype,product/currentGeneration,product/data,product/dataTransfer,product/dataTransferQuota,product/dataType,product/databaseEdition,product/databaseEngine,product/datatransferout,product/dedicatedEbsThroughput,product/deploymentOption,product/describes,product/description,product/deviceOs,product/directConnectLocation,product/directorySize,product/directoryType,product/directoryTypeDescription,product/dominantnondominant,product/durability,product/ecu,product/edition,product/endpoint,product/endpointType,product/engine,product/engineCode,product/enhancedInfrastructureMetrics,product/enhancedNetworkingSupport,product/enhancedNetworkingSupported,product/entityType,product/equivalentondemandsku,product/eventType,product/executionMode,product/externalInstanceType,product/feeCode,product/feeDescription,product/fileSystemType,product/findingGroup,product/findingSource,product/findingStorage,product/freeOverage,product/freeQueryTypes,product/freeTier,product/freeTrial,product/freeUsageIncluded,product/fromLocation,product/fromLocationType,product/fromRegionCode,product/fromcountry,product/gb,product/georegioncode,product/gets,product/gpu,product/gpuMemory,product/granularity,product/group,product/groupDescription,product/highAvailability,product/inputMode,product/insightstype,product/instance,product/instanceCapacity2xlarge,product/instanceCapacity4xlarge,product/instanceCapacityLarge,product/instanceCapacityMedium,product/instanceCapacityXlarge,product/instanceFamily,product/instanceFunction,product/instanceName,product/instanceType,product/instanceTypeFamily,product/instances,product/instancesku,product/intelAvx2Available,product/intelAvxAvailable,product/intelTurboAvailable,product/io,product/ioRequestType,product/license,product/licenseModel,product/location,product/locationType,product/logsDestination,product/machineLearningProcess,product/mailboxStorage,product/marketoption,product/maxIopsBurstPerformance,product/maxIopsvolume,product/maxThroughputvolume,product/maxVolumeSize,product/maximumExtendedStorage,product/maximumStorageVolume,product/memory,product/memoryGib,product/memorytype,product/messageDeliveryFrequency,product/messageDeliveryOrder,product/messagetype,product/meterMode,product/meteringType,product/minVolumeSize,product/minimumStorageVolume,product/networkPerformance,product/normalizationSizeFactor,product/numbertype,product/operatingSystem,product/operation,product/opsItems,product/origin,product/osLicenseModel,product/outputMode,product/overageType,product/parameterType,product/physicalCores,product/physicalCpu,product/physicalGpu,product/physicalProcessor,product/platoclassificationtype,product/platodataanalyzedtype,product/platoinstancename,product/platoinstancetype,product/platopagedatatype,product/platopricingtype,product/platoprotectionpolicytype,product/platoprotocoltype,product/platostoragename,product/platostoragetype,product/platotrafficdirection,product/platotransfertype,product/platousagetype,product/platovolumetype,product/portSpeed,product/preInstalledSw,product/pricingUnit,product/pricingplan,product/primaryplaceofuse,product/processorArchitecture,product/processorFeatures,product/productFamily,product/productSchemaDescription,product/productType,product/protocol,product/provider,product/provisioned,product/purchaseterm,product/queueType,product/recipient,product/region,product/regionCode,product/replicationType,product/requestDescription,product/requestType,product/resourceAssessment,product/resourceEndpoint,product/resourcePriceGroup,product/resourceType,product/rootvolume,product/routingTarget,product/routingType,product/runningMode,product/scanType,product/servicecode,product/servicename,product/size,product/sku,product/snapshotarchivefeetype,product/softwareIncluded,product/softwareType,product/standardGroup,product/standardStorage,product/standardStorageRetentionIncluded,product/steps,product/storage,product/storageClass,product/storageFamily,product/storageMedia,product/storageType,product/subcategory,product/subscriptionType,product/subservice,product/supportedModes,product/tenancy,product/throughput,product/throughputCapacity,product/throughputClass,product/tickettype,product/tier,product/tiertype,product/toLocation,product/toLocationType,product/toRegionCode,product/tocountry,product/trafficDirection,product/transactionType,product/transferType,product/type,product/updates,product/usageFamily,product/usageVolume,product/usagetype,product/uservolume,product/vcpu,product/version,product/videoMemoryGib,product/virtualInterfaceType,product/volumeApiName,product/volumeType,product/vpcnetworkingsupport,product/withActiveUsers,pricing/LeaseContractLength,pricing/OfferingClass,pricing/PurchaseOption,pricing/RateCode,pricing/RateId,pricing/currency,pricing/publicOnDemandCost,pricing/publicOnDemandRate,pricing/term,pricing/unit,reservation/AmortizedUpfrontCostForUsage,reservation/AmortizedUpfrontFeeForBillingPeriod,reservation/EffectiveCost,reservation/EndTime,reservation/ModificationStatus,reservation/NormalizedUnitsPerReservation,reservation/NumberOfReservations,reservation/RecurringFeeForUsage,reservation/ReservationARN,reservation/StartTime,reservation/SubscriptionId,reservation/TotalReservedNormalizedUnits,reservation/TotalReservedUnits,reservation/UnitsPerReservation,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedNormalizedUnitQuantity,reservation/UnusedQuantity,reservation/UnusedRecurringFee,reservation/UpfrontValue,savingsPlan/TotalCommitmentToDate,savingsPlan/SavingsPlanARN,savingsPlan/SavingsPlanRate,savingsPlan/UsedCommitment,savingsPlan/SavingsPlanEffectiveCost,savingsPlan/AmortizedUpfrontCommitmentForBillingPeriod,savingsPlan/RecurringCommitmentForBillingPeriod,savingsPlan/StartTime,savingsPlan/EndTime,savingsPlan/InstanceTypeFamily,savingsPlan/OfferingType,savingsPlan/PaymentOption,savingsPlan/PurchaseTerm,savingsPlan/Region,resourceTags/user:Billing,resourceTags/user:CCoEMgmt,resourceTags/user:Cluster,resourceTags/user:Cost Center,resourceTags/user:CostAlloc1,resourceTags/user:Creator,resourceTags/user:Customer,resourceTags/user:Department,resourceTags/user:Environment,resourceTags/user:FarmName,resourceTags/user:Hostname,resourceTags/user:Name,resourceTags/user:Owner,resourceTags/user:Product,resourceTags/user:Purpose,resourceTags/user:Role,resourceTags/user:Service,resourceTags/user:ServiceDisplayName,resourceTags/user:Stage,resourceTags/user:Team,resourceTags/user:Vendor,resourceTags/user:aws-migration-project-id,resourceTags/user:clusterId,resourceTags/user:clusterName,resourceTags/user:cost_center,resourceTags/user:createdBy,resourceTags/user:createdByHost,resourceTags/user:decisionTime,resourceTags/user:dueTime,resourceTags/user:envName,resourceTags/user:hcm_ci_instance_id,resourceTags/user:hcm_org_id,resourceTags/user:hcm_service_component_id,resourceTags/user:hcm_service_instance_id,resourceTags/user:hostname,resourceTags/user:jobId,resourceTags/user:logicId,resourceTags/user:logicName,resourceTags/user:map-migrated,resourceTags/user:osType,resourceTags/user:owner,resourceTags/user:product,resourceTags/user:product-name,resourceTags/user:project,resourceTags/user:project_id,resourceTags/user:role,resourceTags/user:scriptType,resourceTags/user:team,resourceTags/user:tenant-name,resourceTags/user:tenantId,resourceTags/user:vendor,costCategory/LandingZone,costCategory/Transformation Cost Category
q5dkvhcs7tjhbqxp4ltqndoc7ogcus6xzllo5iq5ukc2enfrzupa,2022-06-20T17:00:00Z/2022-06-20T18:00:00Z,1080700937,"Amazon Web Services, Inc.",AWS,Anniversary,3.56E+11,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,6.06E+11,Usage,2022-06-20T17:00:00Z,2022-06-20T18:00:00Z,AmazonStates,EUW2-EU-AWS-In-Bytes,Unknown,,,0.00000161,,,USD,0,0,0,0,$0.00 per GB - EU (London) data transfer from EU (Ireland),,"Amazon Web Services, Inc.",AWS Step Functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EU (London),AWS Region,eu-west-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,,,,,,,,eu-west-2,,,,,,,,,,,,,,AWSDataTransfer,AWS Data Transfer,,C6KT2PYHVWG3BSNN,,,,,,,,,,,,,,,,,,,,,,,,EU (Ireland),AWS Region,eu-west-1,,,,InterRegion Inbound,,,,,EUW2-EU-AWS-In-Bytes,,,,,,,,,,,,,C6KT2PYHVWG3BSNN.JRTCKXETXF.6YS6EN2CT7,7526220583,USD,0,0,OnDemand,GB,,,,,,,,,,,6616319650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
xntuyzxoqpl4kecy523icgc4txktf5d2pd7svacm2lxl4nvybdmq,2022-06-25T23:00:00Z/2022-06-26T00:00:00Z,1080700937,"Amazon Web Services, Inc.",AWS,Anniversary,3.56E+11,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,6.06E+11,Usage,2022-06-25T23:00:00Z,2022-06-26T00:00:00Z,AWSBackup,USE2-WarmStorage-ByteHrs-EFS,Storage,,arn:aws:backup:us-east-2:605830085203:recovery-point:b973a7ea-d1c5-4f12-8091-31d88fda8f96,0.236446338,,,USD,0.05,0.011822317,0.05,0.011822317,$0.05 per GB-month for warm backup storage for EFS,,"Amazon Web Services, Inc.",AWS Backup,,,,,,,,,,EFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,Storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWS Backup Storage,,,,,,,,,us-east-2,us-east-2,,,,,,,,,,,,,AWSBackup,AWS Backup,,H7EG6HF9YRTNGKCE,,,,,,,,,,,,Warm,,,,,,,,,,,,,,,,,,,,,,,USE2-WarmStorage-ByteHrs-EFS,,,,,,,,,,,,,H7EG6HF9YRTNGKCE.JRTCKXETXF.6YS6EN2CT7,6855451723,USD,0.011822317,0.05,OnDemand,GB-month,,,,,,,,,,,2022632426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pip41-smax-efs,Parth.Sanghavi@microfocus.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
e2numafemxunxaw7jwmj6fm4ztylqzkljs5yq6lqzgljgwrjo2ta,2022-06-01T00:00:00Z/2022-07-01T00:00:00Z,1080700937,"Amazon Web Services, Inc.",AWS,Anniversary,3.56E+11,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,6.06E+11,Tax,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,AWSBackup,USE1-Restore-WarmBytes-EFS,RestoreRecoveryPoint,,,1,,,USD,,0,,0,Tax for product code AWSBackup usage type USE1-Restore-WarmBytes-EFS operation RestoreRecoveryPoint,USSalesTax,"Amazon Web Services, Inc.",AWS Backup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
e3kclfdez2ylyqo44wfzctrqrkidcr3a6odkwsebfvkutmgqse3a,2022-06-08T10:00:00Z/2022-06-08T11:00:00Z,1080700937,"Amazon Web Services, Inc.",AWS,Anniversary,3.56E+11,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,6.06E+11,Usage,2022-06-08T10:00:00Z,2022-06-08T11:00:00Z,AWSCloudShell,USW2-DataTransfer-xAZ-Out-Bytes,CloudShell data transfer,,arn:aws:sts::605830085203:assumed-role/Fed_Users/tanujrajav@microfocus.com,0.0000213,,,USD,0,0,0,0,$0.00 per GB - regional data transfer - in/out/between EC2 Azs or using elastic IPs or ELB,,"Amazon Web Services, Inc.",AWS CloudShell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,us-west-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,,,,,,,,us-west-2,,,,,,,,,,,,,,AWSDataTransfer,AWS Data Transfer,,6XMJC9J9KRXD27P6,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,us-west-2,,,,IntraRegion-xAZ-Out,,,,,USW2-DataTransfer-xAZ-Out-Bytes,,,,,,,,,,,,,6XMJC9J9KRXD27P6.JRTCKXETXF.6YS6EN2CT7,7526213490,USD,0,0,OnDemand,GB,,,,,,,,,,,6616319650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
7xxumi7vhi22dufjk5635ubxvyy4hoe4cnaps7mc52d3cdrlelya,2022-06-30T15:00:00Z/2022-06-30T16:00:00Z,1080700937,"Amazon Web Services, Inc.",AWS,Anniversary,3.56E+11,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,6.06E+11,Usage,2022-06-30T15:00:00Z,2022-06-30T16:00:00Z,AWSCloudTrail,APS1-FreeEventsRecorded,None,,,123,,,USD,0,0,0,0,0.0 per free event recorded in Asia Pacific (Singapore) region,,"Amazon Web Services, Inc.",AWS CloudTrail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Singapore),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Management Tools - AWS CloudTrail Free Events Recorded,,,,,,,,,ap-southeast-1,ap-southeast-1,,,,,,,,,,,,,AWSCloudTrail,AWS CloudTrail,,CDF49ARRQWTH2GM9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APS1-FreeEventsRecorded,,,,,,,,,,,,,CDF49ARRQWTH2GM9.JRTCKXETXF.6YS6EN2CT7,7994477477,USD,0,0,OnDemand,Events,,,,,,,,,,,1519678525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
eyesyychdth6kohy7xvylbavhdcspizffqb3yr2jx756wfjadscq,2022-06-30T09:00:00Z/2022-06-30T10:00:00Z,1080700937,"Amazon Web Services, Inc.",AWS,Anniversary,3.56E+11,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,6.06E+11,Usage,2022-06-30T09:00:00Z,2022-06-30T10:00:00Z,AWSConfig,USW2-ConfigRuleEvaluations,none,,,8,,,USD,0.0008,0.0064,0.000871882,0.006975058,"$0.0008 for the next 400,000 evaluations in US West (Oregon) region",,"Amazon Web Services, Inc.",AWS Config,,,,,,,,,,,,,,,,,,,,,ConfigRuleEvaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ConfigRuleEvaluations,,,,,,,,,,,,,,,,Management Tools - AWS Config Rules,,,,,,,,,us-west-2,us-west-2,,,,,,,,,,,,,AWSConfig,AWS Config,,MKVTAEHV6FRG4AMQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW2-ConfigRuleEvaluations,,,,,,,,,,,,,MKVTAEHV6FRG4AMQ.JRTCKXETXF.25RFZHS7D6,5278346435,USD,0.008,0.001,OnDemand,ConfigRuleEvaluations,,,,,,,,,,,1519678438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
sri7v2bbp6wgzy7pzh2jipgg44emnfl4rtsujvznipd3m2ibs5zq,2022-06-01T00:00:00Z/2022-07-01T00:00:00Z,1080700937,"Amazon Web Services, Inc.",AWS,Anniversary,3.56E+11,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,6.06E+11,Tax,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,AWSConfig,USE2-ConfigRuleEvaluations,,,,1,,,USD,,0,,0,Tax for product code AWSConfig usage type USE2-ConfigRuleEvaluations,USSalesTax,"Amazon Web Services, Inc.",AWS Config,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
vqaynmny7aibxpklf7laiakbyi2bkldlhputovagucywh3appd4q,2022-06-24T07:00:00Z/2022-06-24T08:00:00Z,1080700937,"Amazon Web Services, Inc.",AWS,Anniversary,3.56E+11,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,6.06E+11,Usage,2022-06-24T07:00:00Z,2022-06-24T08:00:00Z,AWSCostExplorer,USE1-APIRequest,GetCostAndUsage,,,14,,,USD,0.01,0.14,0.01,0.14,$0.01 per API Request,,"Amazon Web Services, Inc.",AWS Cost Explorer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,API Request,,,,,,,,,us-east-1,us-east-1,,,Reporting,,,,,,,,,,AWSCostExplorer,AWS Cost Explorer,,BX68HKNBJP73AFBV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USE1-APIRequest,,,,,,,,,,,,,BX68HKNBJP73AFBV.JRTCKXETXF.6YS6EN2CT7,772536027,USD,0.14,0.01,OnDemand,Request,,,,,,,,,,,1519678772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
n27wlvg4a2mj7bcdtgmi3tevxwpewecevdfpenf2s5iphd4acluq,2022-06-01T00:00:00Z/2022-07-01T00:00:00Z,1080700937,"Amazon Web Services, Inc.",AWS,Anniversary,3.56E+11,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,6.06E+11,Tax,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,AWSDataTransfer,USE2-DataTransfer-Out-Bytes,,,,1,,,USD,,0,,0,Tax for product code AWSDataTransfer usage type USE2-DataTransfer-Out-Bytes,USSalesTax,"Amazon Web Services, Inc.",AWS Data Transfer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
d3svln34kjk44qlvvoo6ofdhck6m5767sc4mwm6kus2w47mdg3zq,2022-06-25T00:00:00Z/2022-06-25T01:00:00Z,1080700937,"Amazon Web Services, Inc.",AWS,Anniversary,3.56E+11,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,6.06E+11,Usage,2022-06-25T00:00:00Z,2022-06-25T01:00:00Z,AWSELB,USW2-LoadBalancerUsage,LoadBalancing:Application,,arn:aws:elasticloadbalancing:us-west-2:605830085203:loadbalancer/app/k8s-upgradeint-367a7dec91/adfe99de2672fb8a,1,,,USD,0.0225,0.0225,0.0225,0.0225,$0.0225 per Application LoadBalancer-hour (or partial hour),,"Amazon Web Services, Inc.",Elastic Load Balancing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELB:Balancing,LoadBalancer hourly usage by Application Load Balancer,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,LoadBalancing:Application,,,,,,,,,,,,,,,,,,,,,,,LoadBalancerUsage,,,,,,,,,Load Balancer-Application,,,,,,,,,us-west-2,us-west-2,,,,,,,,,,,,,AWSELB,Elastic Load Balancing,,7AKU6NT3G9ZEJTB5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW2-LoadBalancerUsage,,,,,,,,,,,,,7AKU6NT3G9ZEJTB5.JRTCKXETXF.6YS6EN2CT7,7008154702,USD,0.0225,0.0225,OnDemand,Hrs,,,,,,,,,,,4089935017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
dx3e6jmvml7osq27k4ms5wc6bftiaatu6q2dishfdmt4xqc2d6oq,2022-06-01T00:00:00Z/2022-07-01T00:00:00Z,1080700937,"Amazon Web Services, Inc.",AWS,Anniversary,3.56E+11,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,6.06E+11,Tax,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,AWSELB,USW2-LoadBalancerUsage,LoadBalancing:Application,,,1,,,USD,,0,,0,Tax for product code AWSELB usage type USW2-LoadBalancerUsage operation LoadBalancing:Application,USSalesTax,"Amazon Web Services, Inc.",Elastic Load Balancing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
23wpwjuxnpvbhkcowugwt4apzvubbmvjflra2jut7ke65l7x5qcq,2022-06-23T14:00:00Z/2022-06-23T15:00:00Z,1080700937,"Amazon Web Services, Inc.",AWS,Anniversary,3.56E+11,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,6.06E+11,Usage,2022-06-23T14:00:00Z,2022-06-23T15:00:00Z,AWSGlue,USW2-Catalog-Request,Request,,,1,,,USD,0,0,0,0,$0 for AWS Glue Data Catalog requests under the free tier,,"Amazon Web Services, Inc.",AWS Glue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data catalog requests,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,Request,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWS Glue,,,,,,,,,us-west-2,us-west-2,,,,,,,,,,,,,AWSGlue,AWS Glue,,GY37T8BDHF4PAY4S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW2-Catalog-Request,,,,,,,,,,,,,GY37T8BDHF4PAY4S.A429C66SYZ.6YS6EN2CT7,4618798750,USD,0.000001,0.000001,,Request,,,,,,,,,,,1519678700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
eiqc46dxkfzpswztpiw6rb4i56kxnotzls2znrsntnov6jzlfjda,2022-06-22T15:00:00Z/2022-06-22T16:00:00Z,1080700937,"Amazon Web Services, Inc.",AWS,Anniversary,3.56E+11,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,6.06E+11,Usage,2022-06-22T15:00:00Z,2022-06-22T16:00:00Z,awskms,us-west-2-KMS-Keys,Unknown,,arn:aws:kms:us-west-2:605830085203:key/0229f8dc-6a68-4650-b2cd-6e61d9e4c671,0.002777778,,,USD,1,0.002777778,1,0.002777778,$1 per customer managed KMS key version in US West (Oregon),,"Amazon Web Services, Inc.",AWS Key Management Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encryption Key,,,,,,,,,us-west-2,us-west-2,,,,,,,,,,,,,awskms,AWS Key Management Service,,S8HBXBVJKWKDP9AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us-west-2-KMS-Keys,,,,,,,,,,,,,S8HBXBVJKWKDP9AS.JRTCKXETXF.6YS6EN2CT7,7579438413,USD,0.002777778,1,OnDemand,Keys,,,,,,,,,,,1519678433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psdc-guardrails,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
